LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,CPUE_KGHA,CPUE_NOHA,COMMON_NAME,SCIENTIFIC_NAME,SPECIES_CODE,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE,VESSEL,CRUISE,HAUL
60.65017,-166.64281,R-03,70,7/9/1905 00:00,8/16/2017 16:09,1.2769,0.2296,Pacific halibut,Hippoglossus stenolepis,10120,20,12.7,12.7,94,201702,17
63.00227,-166.06244,Y-04,70,7/9/1905 00:00,8/18/2017 14:25,1.9583,0.6855,Pacific halibut,Hippoglossus stenolepis,10120,21,10.1,10.2,94,201702,25
62.97934,-166.74853,Y-03,70,7/9/1905 00:00,8/18/2017 11:33,3.5741,0.2308,Pacific halibut,Hippoglossus stenolepis,10120,28,5.8,9.1,94,201702,24
62.63023,-166.74736,X-03,70,7/9/1905 00:00,8/18/2017 08:26,2.4517,0.6892,Pacific halibut,Hippoglossus stenolepis,10120,26,8.6,11,94,201702,23
62.31264,-166.72983,W-03,70,7/9/1905 00:00,8/17/2017 17:13,0.6915,0.2245,Pacific halibut,Hippoglossus stenolepis,10120,22,11.2,11.8,94,201702,22
63.01667,-168.23427,Y-01,70,7/9/1905 00:00,8/29/2017 08:41,3.4959,0.2554,Pacific halibut,Hippoglossus stenolepis,10120,40,7.7,9.2,162,201702,76
62.67498,-167.47073,X-02,70,7/9/1905 00:00,8/31/2017 16:14,5.313,1.6596,Pacific halibut,Hippoglossus stenolepis,10120,28,7.6,9,162,201702,82
62.34583,-168.16441,W-01,70,7/9/1905 00:00,8/31/2017 11:47,1.275,0.4699,Pacific halibut,Hippoglossus stenolepis,10120,31,8.2,8.4,162,201702,81
62.01408,-168.12631,V-01,70,7/9/1905 00:00,9/1/2017 11:28,0.4158,0.2462,Pacific halibut,Hippoglossus stenolepis,10120,29,6.8,8.6,162,201702,85
62.00059,-167.41451,V-02,70,7/9/1905 00:00,9/1/2017 08:40,5.2174,0.6733,Pacific halibut,Hippoglossus stenolepis,10120,26,7.9,9.4,162,201702,84
60.6848,-168.00995,R-01,70,7/9/1905 00:00,9/2/2017 12:05,2.761,2.17,Pacific halibut,Hippoglossus stenolepis,10120,29,10.2,10,162,201702,89
61.01858,-168.03206,S-01,70,7/9/1905 00:00,9/2/2017 09:10,2.1463,1.6664,Pacific halibut,Hippoglossus stenolepis,10120,30,9.3,10.1,162,201702,88
61.35302,-168.06646,T-01,70,7/9/1905 00:00,9/1/2017 16:59,3.3896,2.0706,Pacific halibut,Hippoglossus stenolepis,10120,30,6.8,9.6,162,201702,87
61.6809,-168.09961,U-01,70,7/9/1905 00:00,9/1/2017 14:13,15.9751,4.0417,Pacific halibut,Hippoglossus stenolepis,10120,29,7.3,9.1,162,201702,86
60.68686,-167.3131,R-02,70,7/9/1905 00:00,8/26/2017 15:53,0.5952,0.2138,Pacific halibut,Hippoglossus stenolepis,10120,26,11,11,94,201702,57
60.6541,-168.71172,R-18,70,7/9/1905 00:00,8/4/2017 07:39,3.9644,1.1539,Pacific halibut,Hippoglossus stenolepis,10120,37,8.2,8.8,162,201702,13
62.67291,-168.89126,X-18,70,7/9/1905 00:00,8/11/2017 11:57,0.4771,0.237,Pacific halibut,Hippoglossus stenolepis,10120,36,1.3,12.6,162,201702,17
61.31719,-168.74052,T-18,70,7/9/1905 00:00,8/4/2017 12:53,2.5682,1.3037,Pacific halibut,Hippoglossus stenolepis,10120,34,8.9,10,162,201702,15
60.98135,-168.71086,S-18,70,7/9/1905 00:00,8/4/2017 10:20,7.2332,3.5955,Pacific halibut,Hippoglossus stenolepis,10120,36,8.7,9.5,162,201702,14
61.35742,-167.3683,T-02,70,7/9/1905 00:00,8/26/2017 10:28,1.009,0.2249,Pacific halibut,Hippoglossus stenolepis,10120,24,10.4,11,94,201702,55
64.00615,-166.05828,BB-04,71,7/9/1905 00:00,8/24/2017 14:47,0.5568,0.2221,Pacific halibut,Hippoglossus stenolepis,10120,22,6.5,11.6,94,201702,49
64.02764,-165.31257,BB-05,71,7/9/1905 00:00,8/24/2017 11:41,1.6391,0.2716,Pacific halibut,Hippoglossus stenolepis,10120,18,8.9,11.8,94,201702,48
64.34224,-165.35309,CC-05,71,7/9/1905 00:00,8/24/2017 08:59,3.942,0.7222,Pacific halibut,Hippoglossus stenolepis,10120,25,8.4,12.4,94,201702,47
63.67673,-166.80407,AA-03,71,7/9/1905 00:00,8/25/2017 11:32,5.4579,1.4213,Pacific halibut,Hippoglossus stenolepis,10120,29,4.7,11.1,94,201702,52
64.98148,-167.61734,EE-02,71,7/9/1905 00:00,8/25/2017 12:19,8.0839,0.4604,Pacific halibut,Hippoglossus stenolepis,10120,33,3.4,6.4,162,201702,60
63.63887,-165.35388,AA-05,71,7/9/1905 00:00,8/19/2017 11:25,2.9077,1.1811,Pacific halibut,Hippoglossus stenolepis,10120,18,10.8,10.9,94,201702,28
64.00349,-169.81069,BB-19,71,7/9/1905 00:00,8/27/2017 14:12,7.8609,0.239,Pacific halibut,Hippoglossus stenolepis,10120,35,7.3,7.2,162,201702,69
63.33784,-168.24018,ZZ-01,71,7/9/1905 00:00,8/29/2017 12:13,5.7392,1.2112,Pacific halibut,Hippoglossus stenolepis,10120,27,7.8,9.6,162,201702,77
63.67996,-168.29533,AA-01,71,7/9/1905 00:00,8/28/2017 17:23,1.7813,0.4775,Pacific halibut,Hippoglossus stenolepis,10120,33,6.5,9.3,162,201702,75
63.67909,-167.52507,AA-02,71,7/9/1905 00:00,8/28/2017 14:20,7.7591,0.7186,Pacific halibut,Hippoglossus stenolepis,10120,29,5.8,9.6,162,201702,74
64.35209,-166.84163,CC-03,71,7/9/1905 00:00,8/23/2017 10:27,0.7337,0.2267,Pacific halibut,Hippoglossus stenolepis,10120,30,4.5,11.2,94,201702,45
64.66608,-166.8257,DD-03,71,7/9/1905 00:00,8/23/2017 07:23,2.1997,0.6683,Pacific halibut,Hippoglossus stenolepis,10120,25,3.9,7.8,94,201702,44
60.65761,-169.3748,R-19,70,7/9/1905 00:00,8/4/2017 07:27,4.9101,1.6039,Pacific halibut,Hippoglossus stenolepis,10120,43,4.8,10.5,94,201702,14
60.98503,-169.43187,S-19,70,7/9/1905 00:00,8/4/2017 09:58,1.1409,0.4756,Pacific halibut,Hippoglossus stenolepis,10120,41,6,10.9,94,201702,15
61.31405,-169.46294,T-19,70,7/9/1905 00:00,8/4/2017 12:30,6.1413,2.7292,Pacific halibut,Hippoglossus stenolepis,10120,40,4.4,10.9,94,201702,16
61.6908,-167.41261,U-02,70,7/9/1905 00:00,8/26/2017 07:44,2.8074,1.54,Pacific halibut,Hippoglossus stenolepis,10120,24,9.5,10.8,94,201702,54
61.00994,-167.33526,S-02,70,7/9/1905 00:00,8/26/2017 13:16,0.396,0.2083,Pacific halibut,Hippoglossus stenolepis,10120,23,10.8,10.8,94,201702,56
61.00823,-170.13351,S-20,70,7/9/1905 00:00,8/3/2017 13:23,0.2135,0.6135,flathead sole,Hippoglossoides elassodon,10130,48,1.3,10.8,162,201702,11
61.34416,-170.17862,T-20,70,7/9/1905 00:00,8/3/2017 10:26,0.3627,0.6401,flathead sole,Hippoglossoides elassodon,10130,47,-0.4,10.7,162,201702,10
63.01304,-171.79938,Y-22,70,7/9/1905 00:00,8/17/2017 10:37,3.3633,34.0815,Bering flounder,Hippoglossoides robustus,10140,53,-0.3,8.5,162,201702,33
63.32284,-171.90317,ZZ-22,70,7/9/1905 00:00,8/17/2017 08:12,0.1025,0.6831,Bering flounder,Hippoglossoides robustus,10140,60,-0.3,6.7,162,201702,32
62.65559,-171.08239,X-21,70,7/9/1905 00:00,8/16/2017 16:50,0.767,12.996,Bering flounder,Hippoglossoides robustus,10140,45,0,4.7,162,201702,31
62.67792,-170.33984,X-20,70,7/9/1905 00:00,8/16/2017 14:01,0.3093,6.3211,Bering flounder,Hippoglossoides robustus,10140,42,3.8,7,162,201702,30
61.99969,-171.67626,V-22,70,7/9/1905 00:00,8/2/2017 12:49,1.7763,13.9865,Bering flounder,Hippoglossoides robustus,10140,51,-1.1,11.2,94,201702,7
61.31405,-169.46294,T-19,70,7/9/1905 00:00,8/4/2017 12:30,0.0127,0.2274,Bering flounder,Hippoglossoides robustus,10140,40,4.4,10.9,94,201702,16
60.68269,-170.75829,R-21,70,7/9/1905 00:00,8/3/2017 15:20,0.464,1.6001,Bering flounder,Hippoglossoides robustus,10140,58,-0.7,11.5,94,201702,13
61.01563,-170.81642,S-21,70,7/9/1905 00:00,8/3/2017 12:44,0.9923,3.3298,Bering flounder,Hippoglossoides robustus,10140,53,-0.6,10.5,94,201702,12
62.97934,-166.74853,Y-03,70,7/9/1905 00:00,8/18/2017 11:33,0.0254,0.4616,Bering flounder,Hippoglossoides robustus,10140,28,5.8,9.1,94,201702,24
63.01667,-168.23427,Y-01,70,7/9/1905 00:00,8/29/2017 08:41,0.4188,7.1511,Bering flounder,Hippoglossoides robustus,10140,40,7.7,9.2,162,201702,76
62.67498,-167.47073,X-02,70,7/9/1905 00:00,8/31/2017 16:14,0.0213,0.4742,Bering flounder,Hippoglossoides robustus,10140,28,7.6,9,162,201702,82
62.34583,-168.16441,W-01,70,7/9/1905 00:00,8/31/2017 11:47,0.0376,0.9397,Bering flounder,Hippoglossoides robustus,10140,31,8.2,8.4,162,201702,81
62.67099,-168.18372,X-01,70,7/9/1905 00:00,8/31/2017 08:37,0.3392,7.0266,Bering flounder,Hippoglossoides robustus,10140,34,7.9,8.5,162,201702,80
63.01222,-167.48381,Y-02,70,7/9/1905 00:00,8/29/2017 18:21,0.5028,12.659,Bering flounder,Hippoglossoides robustus,10140,34,6.7,9.6,162,201702,79
62.01408,-168.12631,V-01,70,7/9/1905 00:00,9/1/2017 11:28,0.0123,0.2462,Bering flounder,Hippoglossoides robustus,10140,29,6.8,8.6,162,201702,85
61.99623,-170.9878,V-21,70,7/9/1905 00:00,8/2/2017 17:15,1.276,10.9853,Bering flounder,Hippoglossoides robustus,10140,50,-1.1,10.8,162,201702,8
62.34958,-171.06491,W-21,70,7/9/1905 00:00,8/2/2017 14:13,0.2339,3.5145,Bering flounder,Hippoglossoides robustus,10140,43,-0.5,10.5,162,201702,7
64.33113,-166.08866,CC-04,71,7/9/1905 00:00,8/23/2017 13:14,0.0129,0.477,Bering flounder,Hippoglossoides robustus,10140,23,5.2,11.3,94,201702,46
64.35209,-166.84163,CC-03,71,7/9/1905 00:00,8/23/2017 10:27,0.1109,4.7616,Bering flounder,Hippoglossoides robustus,10140,30,4.5,11.2,94,201702,45
62.65666,-172.45506,X-23,81,7/9/1905 00:00,8/17/2017 19:21,6.1913,30.0657,Bering flounder,Hippoglossoides robustus,10140,54,-0.8,8.9,162,201702,35
62.34279,-173.20171,W-24,81,7/9/1905 00:00,8/1/2017 15:21,2.3623,30.0503,Bering flounder,Hippoglossoides robustus,10140,60,-1.5,10.3,162,201702,4
62.9809,-173.99331,Y-25,81,7/9/1905 00:00,8/18/2017 17:38,16.5424,252.3715,Bering flounder,Hippoglossoides robustus,10140,74,-1.4,10.4,162,201702,39
62.65731,-173.18847,X-24,81,7/9/1905 00:00,8/18/2017 13:59,1.1925,20.2125,Bering flounder,Hippoglossoides robustus,10140,64,-1.5,9.2,162,201702,38
62.66685,-173.93349,X-25,81,7/9/1905 00:00,8/18/2017 11:20,3.0921,56.8277,Bering flounder,Hippoglossoides robustus,10140,69,-1.5,9.6,162,201702,37
62.65832,-174.63451,X-26,81,7/9/1905 00:00,8/18/2017 08:29,6.9035,113.7641,Bering flounder,Hippoglossoides robustus,10140,73,-1.4,8.2,162,201702,36
63.66189,-172.75738,AA-23,81,7/9/1905 00:00,8/19/2017 19:41,0.2946,1.4942,Bering flounder,Hippoglossoides robustus,10140,57,1.5,8.3,162,201702,45
63.31209,-172.69496,ZZ-23,81,7/9/1905 00:00,8/19/2017 16:58,9.9553,73.4438,Bering flounder,Hippoglossoides robustus,10140,65,-1,8.3,162,201702,44
62.99547,-172.60447,Y-23,81,7/9/1905 00:00,8/19/2017 14:25,3.8968,48.7587,Bering flounder,Hippoglossoides robustus,10140,61,-1.2,8.4,162,201702,43
63.00766,-173.23262,Y-24,81,7/9/1905 00:00,8/19/2017 11:11,6.4628,154.3657,Bering flounder,Hippoglossoides robustus,10140,68,-1.5,9.5,162,201702,41
61.64722,-172.32744,U-23,81,7/9/1905 00:00,8/2/2017 07:26,0.3832,7.4767,Bering flounder,Hippoglossoides robustus,10140,61,-1.4,10.5,94,201702,5
61.33421,-172.28472,T-23,81,7/9/1905 00:00,8/1/2017 15:06,0.1317,1.4968,Bering flounder,Hippoglossoides robustus,10140,64,-1.4,11.8,94,201702,4
61.34819,-172.93787,T-24,81,7/9/1905 00:00,8/1/2017 12:36,0.135,1.5772,Bering flounder,Hippoglossoides robustus,10140,68,-1.4,11.5,94,201702,3
61.67507,-173.03695,U-24,81,7/9/1905 00:00,8/1/2017 10:10,0.3744,4.8835,Bering flounder,Hippoglossoides robustus,10140,65,-1.5,10.6,94,201702,2
62.01701,-173.08811,V-24,81,7/9/1905 00:00,8/1/2017 07:31,1.0381,14.3124,Bering flounder,Hippoglossoides robustus,10140,58,-1.5,11,94,201702,1
61.99561,-169.54919,V-19,70,7/9/1905 00:00,8/15/2017 16:58,0.5142,4.334,Bering flounder,Hippoglossoides robustus,10140,42,-0.6,8.7,162,201702,26
61.6908,-167.41261,U-02,70,7/9/1905 00:00,8/26/2017 07:44,0.0079,0.22,Bering flounder,Hippoglossoides robustus,10140,24,9.5,10.8,94,201702,54
61.65301,-169.49895,U-19,70,7/9/1905 00:00,8/15/2017 14:14,0.2958,1.5523,Bering flounder,Hippoglossoides robustus,10140,42,0.9,9,162,201702,25
62.68117,-171.81728,X-22,70,7/9/1905 00:00,8/17/2017 14:44,3.2374,13.3306,Bering flounder,Hippoglossoides robustus,10140,49,-0.9,8.1,162,201702,34
61.68781,-170.91189,U-21,81,7/9/1905 00:00,8/3/2017 07:30,2.2484,11.4176,Bering flounder,Hippoglossoides robustus,10140,50,-1,9.6,94,201702,10
61.34348,-171.5155,T-22,81,7/9/1905 00:00,8/2/2017 18:13,1.1801,4.1989,Bering flounder,Hippoglossoides robustus,10140,55,-1.1,11.8,94,201702,9
61.68644,-171.58939,U-22,81,7/9/1905 00:00,8/2/2017 15:32,1.0703,12.4448,Bering flounder,Hippoglossoides robustus,10140,55,-1.3,11.2,94,201702,8
61.98302,-172.36485,V-23,81,7/9/1905 00:00,8/2/2017 10:04,1.5257,18.0029,Bering flounder,Hippoglossoides robustus,10140,55,-1.2,10.1,94,201702,6
62.34133,-173.91059,W-25,81,7/9/1905 00:00,8/1/2017 12:48,1.1711,30.0749,Bering flounder,Hippoglossoides robustus,10140,64,-1.6,10.3,162,201702,3
62.34059,-174.67199,W-26,81,7/9/1905 00:00,8/1/2017 10:06,1.6937,23.3908,Bering flounder,Hippoglossoides robustus,10140,71,-1.6,10.4,162,201702,2
62.3355,-175.32548,W-27,81,7/9/1905 00:00,8/1/2017 07:42,4.3668,35.6349,Bering flounder,Hippoglossoides robustus,10140,79,-1.5,10.3,162,201702,1
62.33723,-171.75435,W-22,81,7/9/1905 00:00,8/2/2017 11:03,1.7213,11.7616,Bering flounder,Hippoglossoides robustus,10140,48,-1,10.3,162,201702,6
62.33077,-172.47259,W-23,81,7/9/1905 00:00,8/2/2017 07:38,3.9484,44.199,Bering flounder,Hippoglossoides robustus,10140,54,-1.4,10.4,162,201702,5
63.33622,-173.43973,ZZ-24,81,7/9/1905 00:00,8/19/2017 08:29,25.9329,190.5659,Bering flounder,Hippoglossoides robustus,10140,71,-1.1,9.1,162,201702,40
60.68748,-170.05839,R-20,70,7/9/1905 00:00,8/3/2017 15:59,0.1616,0.6489,Bering flounder,Hippoglossoides robustus,10140,49,1.5,10.8,162,201702,12
61.00823,-170.13351,S-20,70,7/9/1905 00:00,8/3/2017 13:23,0.589,1.2271,Bering flounder,Hippoglossoides robustus,10140,48,1.3,10.8,162,201702,11
61.34416,-170.17862,T-20,70,7/9/1905 00:00,8/3/2017 10:26,4.0123,13.4419,Bering flounder,Hippoglossoides robustus,10140,47,-0.4,10.7,162,201702,10
61.68569,-170.22311,U-20,70,7/9/1905 00:00,8/3/2017 07:42,1.2699,5.4426,Bering flounder,Hippoglossoides robustus,10140,46,-0.5,10.8,162,201702,9
63.27347,-171.12473,ZZ-21,70,7/9/1905 00:00,8/14/2017 08:09,0.0915,0.2288,Bering flounder,Hippoglossoides robustus,10140,34,0.5,2.1,162,201702,19
62.34575,-168.86793,W-18,70,7/9/1905 00:00,8/11/2017 17:11,0.0077,0.4276,Bering flounder,Hippoglossoides robustus,10140,35,0.8,12,162,201702,18
62.67291,-168.89126,X-18,70,7/9/1905 00:00,8/11/2017 11:57,0.4479,10.1905,Bering flounder,Hippoglossoides robustus,10140,36,1.3,12.6,162,201702,17
62.94433,-168.97267,Y-18,70,7/9/1905 00:00,8/11/2017 07:59,0.0415,1.0924,Bering flounder,Hippoglossoides robustus,10140,30,2,10.2,162,201702,16
61.65359,-168.80168,U-18,70,7/9/1905 00:00,8/15/2017 11:09,0.0236,0.6755,Bering flounder,Hippoglossoides robustus,10140,37,3.3,8.5,162,201702,24
61.98309,-168.84004,V-18,70,7/9/1905 00:00,8/15/2017 07:59,0.0317,0.4367,Bering flounder,Hippoglossoides robustus,10140,36,0.8,8.8,162,201702,23
62.67648,-169.57618,X-19,70,7/9/1905 00:00,8/14/2017 19:07,0.3107,8.3575,Bering flounder,Hippoglossoides robustus,10140,40,6.9,7.3,162,201702,22
62.95094,-170.49839,Y-20,70,7/9/1905 00:00,8/14/2017 15:19,0.1144,0.6043,Bering flounder,Hippoglossoides robustus,10140,42,1,4.1,162,201702,21
62.99721,-171.14772,Y-21,70,7/9/1905 00:00,8/14/2017 11:30,1.1533,3.9741,Bering flounder,Hippoglossoides robustus,10140,47,-0.4,6.2,162,201702,20
62.32893,-170.28277,W-20,70,7/9/1905 00:00,8/16/2017 11:04,0.696,8.1205,Bering flounder,Hippoglossoides robustus,10140,40,0.9,8,162,201702,29
61.99046,-170.25662,V-20,70,7/9/1905 00:00,8/16/2017 08:03,0.9368,6.377,Bering flounder,Hippoglossoides robustus,10140,46,-0.9,8.8,162,201702,28
62.34563,-169.5954,W-19,70,7/9/1905 00:00,8/15/2017 19:48,0.2036,2.4236,Bering flounder,Hippoglossoides robustus,10140,37,0.5,7.6,162,201702,27
64.01154,-166.82041,BB-03,71,7/9/1905 00:00,8/25/2017 08:56,0.3509,7.9464,Bering flounder,Hippoglossoides robustus,10140,33,4.1,10.7,94,201702,51
63.68999,-166.05712,AA-04,71,7/9/1905 00:00,8/24/2017 17:12,0.0902,1.9334,Bering flounder,Hippoglossoides robustus,10140,26,5.5,11.1,94,201702,50
64.34224,-165.35309,CC-05,71,7/9/1905 00:00,8/24/2017 08:59,0.0193,0.4815,Bering flounder,Hippoglossoides robustus,10140,25,8.4,12.4,94,201702,47
63.3228,-166.7912,ZZ-03,71,7/9/1905 00:00,8/25/2017 14:46,0.0017,0.212,Bering flounder,Hippoglossoides robustus,10140,26,6.7,9.8,94,201702,53
63.67673,-166.80407,AA-03,71,7/9/1905 00:00,8/25/2017 11:32,0.3147,8.934,Bering flounder,Hippoglossoides robustus,10140,29,4.7,11.1,94,201702,52
64.34302,-162.25634,CC-09,71,7/9/1905 00:00,8/21/2017 14:54,0.0097,0.2417,Bering flounder,Hippoglossoides robustus,10140,19,7.4,14.1,94,201702,38
65.02583,-169.09796,EE-18,71,7/9/1905 00:00,8/22/2017 18:06,0.4868,6.6902,Bering flounder,Hippoglossoides robustus,10140,49,4,6,162,201702,56
65.01595,-169.88722,EE-19,71,7/9/1905 00:00,8/22/2017 14:54,3.3153,43.1313,Bering flounder,Hippoglossoides robustus,10140,50,3,5.7,162,201702,55
64.64471,-169.89549,DD-19,71,7/9/1905 00:00,8/22/2017 11:29,2.1581,34.2617,Bering flounder,Hippoglossoides robustus,10140,47,3.1,4.7,162,201702,54
64.61188,-170.68475,DD-20,71,7/9/1905 00:00,8/22/2017 08:35,1.4418,33.4526,Bering flounder,Hippoglossoides robustus,10140,47,2.6,8.7,162,201702,53
65.26942,-167.87927,FF-02,71,7/9/1905 00:00,8/25/2017 16:40,0.0573,1.8956,Bering flounder,Hippoglossoides robustus,10140,33,3.4,7.3,162,201702,61
65.23036,-168.89476,FF-18,71,7/9/1905 00:00,8/22/2017 20:48,0.4808,6.1666,Bering flounder,Hippoglossoides robustus,10140,54,4,4.9,162,201702,57
64.34105,-168.32584,CC-01,71,7/9/1905 00:00,8/26/2017 18:28,0.3693,6.3836,Bering flounder,Hippoglossoides robustus,10140,40,4.2,7.2,162,201702,66
64.67169,-168.36794,DD-01,71,7/9/1905 00:00,8/26/2017 15:43,0.4418,5.9026,Bering flounder,Hippoglossoides robustus,10140,40,2.8,6.6,162,201702,65
63.32407,-166.03012,ZZ-04,71,7/9/1905 00:00,8/18/2017 17:26,0.0049,0.2241,Bering flounder,Hippoglossoides robustus,10140,23,6.9,10.7,94,201702,26
64.66028,-169.14002,DD-18,71,7/9/1905 00:00,8/26/2017 12:29,0.2583,5.2546,Bering flounder,Hippoglossoides robustus,10140,43,2.9,4.9,162,201702,64
65.0139,-168.34379,EE-01,71,7/9/1905 00:00,8/26/2017 08:30,0.1993,5.9074,Bering flounder,Hippoglossoides robustus,10140,44,3.2,4.3,162,201702,63
65.33807,-168.37856,FF-01,71,7/9/1905 00:00,8/25/2017 19:59,1.488,22.9593,Bering flounder,Hippoglossoides robustus,10140,53,3.7,6.2,162,201702,62
64.01933,-168.29667,BB-01,71,7/9/1905 00:00,8/28/2017 08:28,0.7039,18.878,Bering flounder,Hippoglossoides robustus,10140,36,5.6,8.3,162,201702,72
63.68148,-169.00066,AA-18,71,7/9/1905 00:00,8/27/2017 19:51,0.8732,14.0105,Bering flounder,Hippoglossoides robustus,10140,36,6.5,7.1,162,201702,71
63.67893,-169.75783,AA-19,71,7/9/1905 00:00,8/27/2017 16:56,0.373,7.8902,Bering flounder,Hippoglossoides robustus,10140,40,7.7,8,162,201702,70
64.00349,-169.81069,BB-19,71,7/9/1905 00:00,8/27/2017 14:12,0.0963,2.8683,Bering flounder,Hippoglossoides robustus,10140,35,7.3,7.2,162,201702,69
64.02027,-169.04763,BB-18,71,7/9/1905 00:00,8/27/2017 11:11,0.2019,3.8819,Bering flounder,Hippoglossoides robustus,10140,35,5.8,6,162,201702,68
64.30449,-169.12555,CC-18,71,7/9/1905 00:00,8/27/2017 08:27,0.4458,5.0949,Bering flounder,Hippoglossoides robustus,10140,40,5.3,6.6,162,201702,67
63.67996,-168.29533,AA-01,71,7/9/1905 00:00,8/28/2017 17:23,0.2101,4.2975,Bering flounder,Hippoglossoides robustus,10140,33,6.5,9.3,162,201702,75
63.67909,-167.52507,AA-02,71,7/9/1905 00:00,8/28/2017 14:20,0.1327,3.1139,Bering flounder,Hippoglossoides robustus,10140,29,5.8,9.6,162,201702,74
64.04112,-167.56903,BB-02,71,7/9/1905 00:00,8/28/2017 11:28,0.1623,4.9259,Bering flounder,Hippoglossoides robustus,10140,37,4.8,7.8,162,201702,73
63.34345,-167.5048,ZZ-02,71,7/9/1905 00:00,8/29/2017 15:39,0.0737,1.1885,Bering flounder,Hippoglossoides robustus,10140,33,6.4,10.4,162,201702,78
64.30315,-169.82305,CC-19,71,7/9/1905 00:00,8/21/2017 20:03,0.3727,5.8175,Bering flounder,Hippoglossoides robustus,10140,39,4.1,6.1,162,201702,52
63.98111,-170.56345,BB-20,71,7/9/1905 00:00,8/21/2017 14:44,0.0853,1.6455,Bering flounder,Hippoglossoides robustus,10140,30,6.4,7.8,162,201702,51
64.28829,-170.67246,CC-20,71,7/9/1905 00:00,8/21/2017 11:26,0.0501,1.7529,Bering flounder,Hippoglossoides robustus,10140,35,6.6,9,162,201702,50
63.65409,-163.06635,AA-08,71,7/9/1905 00:00,8/20/2017 08:34,0.3914,2.1257,Arctic flounder,Liopsetta glacialis,10155,15,13.4,13,94,201702,31
63.67083,-163.85737,AA-07,71,7/9/1905 00:00,8/19/2017 17:21,0.0405,0.7317,Arctic flounder,Liopsetta glacialis,10155,14,12.7,12.9,94,201702,30
64.32334,-161.53573,CC-10,71,7/9/1905 00:00,8/21/2017 11:25,2.3046,30.1419,Arctic flounder,Liopsetta glacialis,10155,15,10.1,13.6,94,201702,37
64.34302,-162.25634,CC-09,71,7/9/1905 00:00,8/21/2017 14:54,0.0285,0.2417,Arctic flounder,Liopsetta glacialis,10155,19,7.4,14.1,94,201702,38
63.6767,-164.63987,AA-06,71,7/9/1905 00:00,8/19/2017 14:24,0.0467,0.2621,Arctic flounder,Liopsetta glacialis,10155,12,11.4,11.9,94,201702,29
60.68269,-170.75829,R-21,70,7/9/1905 00:00,8/3/2017 15:20,2.5007,6.4004,yellowfin sole,Limanda aspera,10210,58,-0.7,11.5,94,201702,13
61.01563,-170.81642,S-21,70,7/9/1905 00:00,8/3/2017 12:44,13.4919,27.0824,yellowfin sole,Limanda aspera,10210,53,-0.6,10.5,94,201702,12
61.98632,-166.70206,V-03,70,7/9/1905 00:00,8/17/2017 14:24,9.7242,128.3882,yellowfin sole,Limanda aspera,10210,21,11.8,13.4,94,201702,21
61.63282,-166.74006,U-03,70,7/9/1905 00:00,8/17/2017 11:17,56.2207,400.9332,yellowfin sole,Limanda aspera,10210,22,12.4,12.5,94,201702,20
61.31719,-168.74052,T-18,70,7/9/1905 00:00,8/4/2017 12:53,163.4056,612.5049,yellowfin sole,Limanda aspera,10210,34,8.9,10,162,201702,15
60.98135,-168.71086,S-18,70,7/9/1905 00:00,8/4/2017 10:20,147.6039,867.6371,yellowfin sole,Limanda aspera,10210,36,8.7,9.5,162,201702,14
61.65359,-168.80168,U-18,70,7/9/1905 00:00,8/15/2017 11:09,59.7183,156.952,yellowfin sole,Limanda aspera,10210,37,3.3,8.5,162,201702,24
61.98309,-168.84004,V-18,70,7/9/1905 00:00,8/15/2017 07:59,72.9248,120.5225,yellowfin sole,Limanda aspera,10210,36,0.8,8.8,162,201702,23
62.67648,-169.57618,X-19,70,7/9/1905 00:00,8/14/2017 19:07,61.3786,120.1388,yellowfin sole,Limanda aspera,10210,40,6.9,7.3,162,201702,22
62.95094,-170.49839,Y-20,70,7/9/1905 00:00,8/14/2017 15:19,14.1821,28.199,yellowfin sole,Limanda aspera,10210,42,1,4.1,162,201702,21
62.99721,-171.14772,Y-21,70,7/9/1905 00:00,8/14/2017 11:30,16.147,33.5813,yellowfin sole,Limanda aspera,10210,47,-0.4,6.2,162,201702,20
62.32893,-170.28277,W-20,70,7/9/1905 00:00,8/16/2017 11:04,61.9018,197.9093,yellowfin sole,Limanda aspera,10210,40,0.9,8,162,201702,29
61.99046,-170.25662,V-20,70,7/9/1905 00:00,8/16/2017 08:03,3.5843,6.5969,yellowfin sole,Limanda aspera,10210,46,-0.9,8.8,162,201702,28
60.6541,-168.71172,R-18,70,7/9/1905 00:00,8/4/2017 07:39,130.0716,759.697,yellowfin sole,Limanda aspera,10210,37,8.2,8.8,162,201702,13
60.68748,-170.05839,R-20,70,7/9/1905 00:00,8/3/2017 15:59,27.0254,62.5078,yellowfin sole,Limanda aspera,10210,49,1.5,10.8,162,201702,12
61.00823,-170.13351,S-20,70,7/9/1905 00:00,8/3/2017 13:23,48.9673,131.7052,yellowfin sole,Limanda aspera,10210,48,1.3,10.8,162,201702,11
61.34416,-170.17862,T-20,70,7/9/1905 00:00,8/3/2017 10:26,47.486,104.121,yellowfin sole,Limanda aspera,10210,47,-0.4,10.7,162,201702,10
